events,profile,perturbation,metric,variant,phrases,mean,std,median
1,independent,simultaneous,onset_directed,cel_11_lw,30,0.9479166666666666,0.07027756954825057,0.984375
1,independent,simultaneous,onset_directed,cel_12_lw,30,0.74375,0.09079391214590668,0.75
1,independent,simultaneous,onset_directed,cel_13_lw,30,0.8666666666666667,0.09318556138466255,0.875
1,independent,simultaneous,onset_directed,cel_14_lw,30,0.8645833333333334,0.090397430285926,0.875
1,independent,simultaneous,onset_directed,cel_15_lw,30,0.9166666666666666,0.08659217067950488,0.9375
1,independent,simultaneous,phrase_directed,cel_01,30,0.9895833333333334,0.023690563861840732,1.0
1,independent,simultaneous,phrase_directed,cel_02,30,0.9625,0.06052927476393779,1.0
1,independent,simultaneous,phrase_directed,cel_03,30,0.9916666666666667,0.02160911897761002,1.0
1,independent,simultaneous,phrase_directed,cel_04,30,0.9697916666666667,0.03431453668871138,0.96875
1,independent,simultaneous,phrase_directed,cel_05,30,0.984375,0.021321507475656656,1.0
1,independent,simultaneous,phrase_directed,cel_06,30,0.978125,0.02482427465343077,0.984375
1,independent,simultaneous,phrase_directed,cel_07,30,0.9854166666666667,0.019650319525933015,1.0
1,independent,simultaneous,phrase_directed,cel_08,30,0.96875,0.032826608214930636,0.96875
1,independent,simultaneous,phrase_directed,cel_09,30,0.9916666666666667,0.01627595186756837,1.0
1,independent,simultaneous,phrase_directed,cel_10,30,0.98125,0.025427381385780393,1.0
1,independent,simultaneous,phrase_directed,cel_11,30,0.9916666666666667,0.01627595186756837,1.0
1,independent,simultaneous,phrase_directed,cel_12,30,0.971875,0.0341834396031682,0.984375
1,independent,simultaneous,phrase_directed,cel_13,30,0.9822916666666667,0.02274787630608145,1.0
1,independent,simultaneous,phrase_directed,cel_14,30,0.978125,0.02482427465343077,0.984375
1,independent,simultaneous,phrase_directed,cel_15,30,0.9854166666666667,0.019650319525933015,1.0
1,independent,simultaneous,phrase_directed,cel_01_lw,30,0.990625,0.021944164058056447,1.0
1,independent,simultaneous,phrase_directed,cel_02_lw,30,0.978125,0.04032966254550716,1.0
1,independent,simultaneous,phrase_directed,cel_03_lw,30,0.9875,0.025427381385780396,1.0
1,independent,simultaneous,phrase_directed,cel_04_lw,30,0.978125,0.02740333716778003,1.0
1,independent,simultaneous,phrase_directed,cel_05_lw,30,0.9854166666666667,0.019650319525933015,1.0
1,independent,simultaneous,phrase_directed,cel_06_lw,30,0.9833333333333333,0.022821773229381923,1.0
1,independent,simultaneous,phrase_directed,cel_07_lw,30,0.9916666666666667,0.014055513909650114,1.0
1,independent,simultaneous,phrase_directed,cel_08_lw,30,0.965625,0.037021006967619764,0.96875
1,independent,simultaneous,phrase_directed,cel_09_lw,30,0.98125,0.024066628060592465,1.0
1,independent,simultaneous,phrase_directed,cel_10_lw,30,0.9802083333333333,0.02657147836767232,1.0
1,independent,simultaneous,phrase_directed,cel_11_lw,30,0.9875,0.01942048332080829,1.0
1,independent,simultaneous,phrase_directed,cel_12_lw,30,0.9708333333333333,0.03475333854797097,0.984375
1,independent,simultaneous,phrase_directed,cel_13_lw,30,0.9802083333333333,0.025272402432547712,1.0
1,independent,simultaneous,phrase_directed,cel_14_lw,30,0.9802083333333333,0.023902828008033047,1.0
1,independent,simultaneous,phrase_directed,cel_15_lw,30,0.984375,0.021321507475656656,1.0
1,independent,simultaneous,pitch_directed,cel_01,30,0.8291666666666667,0.17824374696839532,0.921875
1,independent,simultaneous,pitch_directed,cel_02,30,0.8479166666666667,0.19363757398157844,0.96875
1,independent,simultaneous,pitch_directed,cel_03,30,0.834375,0.1839004339637864,0.9375
1,independent,simultaneous,pitch_directed,cel_04,30,0.8364583333333333,0.08978067344764486,0.84375
1,independent,simultaneous,pitch_directed,cel_05,30,0.8489583333333334,0.07614222409563491,0.84375
1,independent,simultaneous,pitch_directed,cel_06,30,0.8583333333333333,0.08979942528551725,0.875
1,independent,simultaneous,pitch_directed,cel_07,30,0.8364583333333333,0.07985512429667103,0.8125
1,independent,simultaneous,pitch_directed,cel_08,30,0.8333333333333334,0.11440359466058908,0.859375
1,independent,simultaneous,pitch_directed,cel_09,30,0.8427083333333333,0.12726486234142403,0.859375
1,independent,simultaneous,pitch_directed,cel_10,30,0.8604166666666667,0.08942364141365616,0.875
1,independent,simultaneous,pitch_directed,cel_11,30,0.84375,0.1383009586821935,0.875
1,independent,simultaneous,pitch_directed,cel_12,30,0.8375,0.09226554630241322,0.84375
1,independent,simultaneous,pitch_directed,cel_13,30,0.859375,0.08399298898286608,0.859375
1,independent,simultaneous,pitch_directed,cel_14,30,0.8572916666666667,0.09381582937838383,0.875
1,independent,simultaneous,pitch_directed,cel_15,30,0.8520833333333333,0.07953822366000204,0.859375
1,independent,simultaneous,pitch_directed,cel_01_lw,30,0.8375,0.181736119803905,0.9375
1,independent,simultaneous,pitch_directed,cel_02_lw,30,0.8364583333333333,0.19622023256927462,0.9375
1,independent,simultaneous,pitch_directed,cel_03_lw,30,0.8364583333333333,0.1881603553480718,0.9375
1,independent,simultaneous,pitch_directed,cel_04_lw,30,0.853125,0.08729579002962601,0.859375
1,independent,simultaneous,pitch_directed,cel_05_lw,30,0.8583333333333333,0.07642915170198512,0.875
1,independent,simultaneous,pitch_directed,cel_06_lw,30,0.8583333333333333,0.07773971085409413,0.875
1,independent,simultaneous,pitch_directed,cel_07_lw,30,0.834375,0.09398318700520414,0.84375
1,independent,simultaneous,pitch_directed,cel_08_lw,30,0.8364583333333333,0.10040439961796335,0.84375
1,independent,simultaneous,pitch_directed,cel_09_lw,30,0.8458333333333333,0.08721217027272146,0.828125
1,independent,simultaneous,pitch_directed,cel_10_lw,30,0.8479166666666667,0.0773053265030756,0.84375
1,independent,simultaneous,pitch_directed,cel_11_lw,30,0.834375,0.11075940354722903,0.84375
1,independent,simultaneous,pitch_directed,cel_12_lw,30,0.846875,0.09114557676482771,0.84375
1,independent,simultaneous,pitch_directed,cel_13_lw,30,0.8802083333333334,0.0957345036378296,0.90625
1,independent,simultaneous,pitch_directed,cel_14_lw,30,0.8677083333333333,0.08902736123715323,0.875
1,independent,simultaneous,pitch_directed,cel_15_lw,30,0.8510416666666667,0.08069410853525089,0.859375
1,independent,simultaneous,zero_gradient,cel_01,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_02,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_03,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_04,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_05,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_06,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_07,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_08,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_09,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_10,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_11,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_12,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_13,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_14,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_15,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_01_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_02_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_03_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_04_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_05_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_06_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_07_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_08_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_09_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_10_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_11_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_12_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_13_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_14_lw,30,0.0,0.0,0.0
1,independent,simultaneous,zero_gradient,cel_15_lw,30,0.0,0.0,0.0
1,repeated_100,initialisation,correct_coordinate_drift,cel_01,1,0.4080188406138433,,0.4080188406138433
1,repeated_100,initialisation,correct_coordinate_drift,cel_02,1,0.24984583820229048,,0.24984583820229048
1,repeated_100,initialisation,correct_coordinate_drift,cel_03,1,0.3815814236236643,,0.3815814236236643
1,repeated_100,initialisation,correct_coordinate_drift,cel_04,1,0.6112505883657264,,0.6112505883657264
1,repeated_100,initialisation,correct_coordinate_drift,cel_05,1,0.2950083566554761,,0.2950083566554761
1,repeated_100,initialisation,correct_coordinate_drift,cel_06,1,0.5447954201556292,,0.5447954201556292
1,repeated_100,initialisation,correct_coordinate_drift,cel_07,1,0.2561127567625048,,0.2561127567625048
1,repeated_100,initialisation,correct_coordinate_drift,cel_08,1,0.6587420777875931,,0.6587420777875931
1,repeated_100,initialisation,correct_coordinate_drift,cel_09,1,0.08410217253547396,,0.08410217253547396
1,repeated_100,initialisation,correct_coordinate_drift,cel_10,1,0.4163596040676932,,0.4163596040676932
1,repeated_100,initialisation,correct_coordinate_drift,cel_11,1,0.10770534284349055,,0.10770534284349055
1,repeated_100,initialisation,correct_coordinate_drift,cel_12,1,0.6207413259635033,,0.6207413259635033
1,repeated_100,initialisation,correct_coordinate_drift,cel_13,1,0.35514854127155715,,0.35514854127155715
1,repeated_100,initialisation,correct_coordinate_drift,cel_14,1,0.5667858801333662,,0.5667858801333662
1,repeated_100,initialisation,correct_coordinate_drift,cel_15,1,0.31882837771586847,,0.31882837771586847
1,repeated_100,initialisation,correct_coordinate_drift,cel_01_lw,1,0.34240205430511483,,0.34240205430511483
1,repeated_100,initialisation,correct_coordinate_drift,cel_02_lw,1,0.38436358617901556,,0.38436358617901556
1,repeated_100,initialisation,correct_coordinate_drift,cel_03_lw,1,0.35934136570581987,,0.35934136570581987
1,repeated_100,initialisation,correct_coordinate_drift,cel_04_lw,1,0.5646177414469135,,0.5646177414469135
1,repeated_100,initialisation,correct_coordinate_drift,cel_05_lw,1,0.267341249577262,,0.267341249577262
1,repeated_100,initialisation,correct_coordinate_drift,cel_06_lw,1,0.33857513754233903,,0.33857513754233903
1,repeated_100,initialisation,correct_coordinate_drift,cel_07_lw,1,0.13489744433286016,,0.13489744433286016
1,repeated_100,initialisation,correct_coordinate_drift,cel_08_lw,1,0.6374940816286311,,0.6374940816286311
1,repeated_100,initialisation,correct_coordinate_drift,cel_09_lw,1,0.2573969609442539,,0.2573969609442539
1,repeated_100,initialisation,correct_coordinate_drift,cel_10_lw,1,0.345043457969469,,0.345043457969469
1,repeated_100,initialisation,correct_coordinate_drift,cel_11_lw,1,0.10407849752940887,,0.10407849752940887
1,repeated_100,initialisation,correct_coordinate_drift,cel_12_lw,1,0.5967690305228148,,0.5967690305228148
1,repeated_100,initialisation,correct_coordinate_drift,cel_13_lw,1,0.40613509635150424,,0.40613509635150424
1,repeated_100,initialisation,correct_coordinate_drift,cel_14_lw,1,0.45868794842858723,,0.45868794842858723
1,repeated_100,initialisation,correct_coordinate_drift,cel_15_lw,1,0.29985249966852745,,0.29985249966852745
1,repeated_100,initialisation,joint_cosine,cel_01,1,0.9129735076682867,,0.9129735076682867
1,repeated_100,initialisation,joint_cosine,cel_02,1,0.9682856278665893,,0.9682856278665893
1,repeated_100,initialisation,joint_cosine,cel_03,1,0.9243352298518853,,0.9243352298518853
1,repeated_100,initialisation,joint_cosine,cel_04,1,0.7914371220902854,,0.7914371220902854
1,repeated_100,initialisation,joint_cosine,cel_05,1,0.9554946726714049,,0.9554946726714049
1,repeated_100,initialisation,joint_cosine,cel_06,1,0.8385689895157413,,0.8385689895157413
1,repeated_100,initialisation,joint_cosine,cel_07,1,0.9666469137298841,,0.9666469137298841
1,repeated_100,initialisation,joint_cosine,cel_08,1,0.752368842358643,,0.752368842358643
1,repeated_100,initialisation,joint_cosine,cel_09,1,0.9964571363459712,,0.9964571363459712
1,repeated_100,initialisation,joint_cosine,cel_10,1,0.90920002205268,,0.90920002205268
1,repeated_100,initialisation,joint_cosine,cel_11,1,0.9941828600026086,,0.9941828600026086
1,repeated_100,initialisation,joint_cosine,cel_12,1,0.7840154375017572,,0.7840154375017572
1,repeated_100,initialisation,joint_cosine,cel_13,1,0.9348098810093339,,0.9348098810093339
1,repeated_100,initialisation,joint_cosine,cel_14,1,0.8238651382850504,,0.8238651382850504
1,repeated_100,initialisation,joint_cosine,cel_15,1,0.9478124632874729,,0.9478124632874729
1,repeated_100,initialisation,joint_cosine,cel_01_lw,1,0.9395535286547738,,0.9395535286547738
1,repeated_100,initialisation,joint_cosine,cel_02_lw,1,0.923181798791336,,0.923181798791336
1,repeated_100,initialisation,joint_cosine,cel_03_lw,1,0.9332061845555226,,0.9332061845555226
1,repeated_100,initialisation,joint_cosine,cel_04_lw,1,0.8253525344017468,,0.8253525344017468
1,repeated_100,initialisation,joint_cosine,cel_05_lw,1,0.9636019179487284,,0.9636019179487284
1,repeated_100,initialisation,joint_cosine,cel_06_lw,1,0.9409393584276227,,0.9409393584276227
1,repeated_100,initialisation,joint_cosine,cel_07_lw,1,0.9908595659892793,,0.9908595659892793
1,repeated_100,initialisation,joint_cosine,cel_08_lw,1,0.7704552523595827,,0.7704552523595827
1,repeated_100,initialisation,joint_cosine,cel_09_lw,1,0.9663057510419061,,0.9663057510419061
1,repeated_100,initialisation,joint_cosine,cel_10_lw,1,0.9385867099594322,,0.9385867099594322
1,repeated_100,initialisation,joint_cosine,cel_11_lw,1,0.9945690857612763,,0.9945690857612763
1,repeated_100,initialisation,joint_cosine,cel_12_lw,1,0.8024130633338789,,0.8024130633338789
1,repeated_100,initialisation,joint_cosine,cel_13_lw,1,0.913813046258125,,0.913813046258125
1,repeated_100,initialisation,joint_cosine,cel_14_lw,1,0.8885974150122053,,0.8885974150122053
1,repeated_100,initialisation,joint_cosine,cel_15_lw,1,0.9539855755945872,,0.9539855755945872
1,repeated_100,initialisation,joint_directed,cel_01,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_02,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_03,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_04,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_05,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_06,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_07,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_08,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_09,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_10,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_11,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_12,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_13,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_14,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_15,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_01_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_02_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_03_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_04_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_05_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_06_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_07_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_08_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_09_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_10_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_11_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_12_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_13_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_14_lw,1,1.0,,1.0
1,repeated_100,initialisation,joint_directed,cel_15_lw,1,1.0,,1.0
1,repeated_100,initialisation,onset_directed,cel_01,0,,,
1,repeated_100,initialisation,onset_directed,cel_02,0,,,
1,repeated_100,initialisation,onset_directed,cel_03,0,,,
1,repeated_100,initialisation,onset_directed,cel_04,0,,,
1,repeated_100,initialisation,onset_directed,cel_05,0,,,
1,repeated_100,initialisation,onset_directed,cel_06,0,,,
1,repeated_100,initialisation,onset_directed,cel_07,0,,,
1,repeated_100,initialisation,onset_directed,cel_08,0,,,
1,repeated_100,initialisation,onset_directed,cel_09,0,,,
1,repeated_100,initialisation,onset_directed,cel_10,0,,,
1,repeated_100,initialisation,onset_directed,cel_11,0,,,
1,repeated_100,initialisation,onset_directed,cel_12,0,,,
1,repeated_100,initialisation,onset_directed,cel_13,0,,,
1,repeated_100,initialisation,onset_directed,cel_14,0,,,
1,repeated_100,initialisation,onset_directed,cel_15,0,,,
1,repeated_100,initialisation,onset_directed,cel_01_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_02_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_03_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_04_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_05_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_06_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_07_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_08_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_09_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_10_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_11_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_12_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_13_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_14_lw,0,,,
1,repeated_100,initialisation,onset_directed,cel_15_lw,0,,,
1,repeated_100,initialisation,phrase_directed,cel_01,1,1.0,,1.0
1,repeated_100,initialisation,phrase_directed,cel_02,1,1.0,,1.0
1,repeated_100,initialisation,phrase_directed,cel_03,1,1.0,,1.0
1,repeated_100,initialisation,phrase_directed,cel_04,1,1.0,,1.0
1,repeated_100,initialisation,phrase_directed,cel_05,1,1.0,,1.0
1,repeated_100,initialisation,phrase_directed,cel_06,1,1.0,,1.0
1,repeated_100,initialisation,phrase_directed,cel_07,1,1.0,,1.0
