profile,perturbation,metric,variant,directions,mean_percent,delta_pp
independent,simultaneous,onset_directed,cel8_127_lw,↗ ↘ ↖ ↙ ↑ ↓ → + LW,64.93164062499999,-0.10525173611110883
independent,simultaneous,onset_directed,cel8_128,←,50.798611111111114,-14.238281249999996
independent,simultaneous,onset_directed,cel8_128_lw,← + LW,50.946180555555564,-14.090711805555554
independent,simultaneous,onset_directed,cel8_129,↗ ←,63.538411458333336,-1.4984809027777768
independent,simultaneous,onset_directed,cel8_129_lw,↗ ← + LW,60.896267361111114,-4.140625000000001
independent,simultaneous,onset_directed,cel8_130,↘ ←,61.22721354166667,-3.8096788194444455
independent,simultaneous,onset_directed,cel8_130_lw,↘ ← + LW,61.7578125,-3.279079861111109
independent,simultaneous,onset_directed,cel8_131,↗ ↘ ←,64.29578993055556,-0.7411024305555514
independent,simultaneous,onset_directed,cel8_131_lw,↗ ↘ ← + LW,62.93294270833334,-2.103949652777776
independent,simultaneous,onset_directed,cel8_132,↖ ←,55.08355034722222,-9.953342013888886
independent,simultaneous,onset_directed,cel8_132_lw,↖ ← + LW,54.32617187499999,-10.710720486111105
independent,simultaneous,onset_directed,cel8_133,↗ ↖ ←,64.05164930555556,-0.9852430555555541
independent,simultaneous,onset_directed,cel8_133_lw,↗ ↖ ← + LW,61.73394097222222,-3.302951388888889
independent,simultaneous,onset_directed,cel8_134,↘ ↖ ←,61.353081597222236,-3.683810763888884
independent,simultaneous,onset_directed,cel8_134_lw,↘ ↖ ← + LW,62.486979166666664,-2.549913194444442
independent,simultaneous,onset_directed,cel8_135,↗ ↘ ↖ ←,64.59852430555556,-0.4383680555555519
independent,simultaneous,onset_directed,cel8_135_lw,↗ ↘ ↖ ← + LW,63.63389756944444,-1.40299479166667
independent,simultaneous,onset_directed,cel8_136,↙ ←,54.819878472222214,-10.21701388888889
independent,simultaneous,onset_directed,cel8_136_lw,↙ ← + LW,53.781467013888886,-11.255425347222223
independent,simultaneous,onset_directed,cel8_137,↗ ↙ ←,64.30555555555554,-0.7313368055555575
independent,simultaneous,onset_directed,cel8_137_lw,↗ ↙ ← + LW,61.82725694444444,-3.2096354166666647
independent,simultaneous,onset_directed,cel8_138,↘ ↙ ←,62.77235243055556,-2.2645399305555536
independent,simultaneous,onset_directed,cel8_138_lw,↘ ↙ ← + LW,62.56835937499999,-2.4685329861111107
independent,simultaneous,onset_directed,cel8_139,↗ ↘ ↙ ←,64.88064236111111,-0.15624999999999667
independent,simultaneous,onset_directed,cel8_139_lw,↗ ↘ ↙ ← + LW,63.71419270833334,-1.3226996527777757
independent,simultaneous,onset_directed,cel8_140,↖ ↙ ←,55.99066840277778,-9.04622395833333
independent,simultaneous,onset_directed,cel8_140_lw,↖ ↙ ← + LW,55.354817708333336,-9.682074652777775
independent,simultaneous,onset_directed,cel8_141,↗ ↖ ↙ ←,64.16232638888889,-0.8745659722222188
independent,simultaneous,onset_directed,cel8_141_lw,↗ ↖ ↙ ← + LW,62.052951388888886,-2.983940972222221
independent,simultaneous,onset_directed,cel8_142,↘ ↖ ↙ ←,61.376953125,-3.6599392361111094
independent,simultaneous,onset_directed,cel8_142_lw,↘ ↖ ↙ ← + LW,62.4197048611111,-2.617187500000001
independent,simultaneous,onset_directed,cel8_143,↗ ↘ ↖ ↙ ←,64.79709201388889,-0.23980034722222154
independent,simultaneous,onset_directed,cel8_143_lw,↗ ↘ ↖ ↙ ← + LW,63.996310763888886,-1.0405815972222205
independent,simultaneous,onset_directed,cel8_144,↑ ←,59.463975694444436,-5.572916666666669
independent,simultaneous,onset_directed,cel8_144_lw,↑ ← + LW,56.45073784722223,-8.586154513888882
independent,simultaneous,onset_directed,cel8_145,↗ ↑ ←,65.10633680555556,0.06944444444444975
independent,simultaneous,onset_directed,cel8_145_lw,↗ ↑ ← + LW,62.45008680555555,-2.5868055555555545
independent,simultaneous,onset_directed,cel8_146,↘ ↑ ←,64.16232638888889,-0.8745659722222215
independent,simultaneous,onset_directed,cel8_146_lw,↘ ↑ ← + LW,63.29644097222222,-1.7404513888888862
independent,simultaneous,onset_directed,cel8_147,↗ ↘ ↑ ←,65.5685763888889,0.5316840277777818
independent,simultaneous,onset_directed,cel8_147_lw,↗ ↘ ↑ ← + LW,64.15147569444444,-0.8854166666666635
independent,simultaneous,onset_directed,cel8_148,↖ ↑ ←,58.83572048611111,-6.201171875
independent,simultaneous,onset_directed,cel8_148_lw,↖ ↑ ← + LW,57.43055555555555,-7.606336805555555
independent,simultaneous,onset_directed,cel8_149,↗ ↖ ↑ ←,64.80577256944444,-0.23111979166666186
independent,simultaneous,onset_directed,cel8_149_lw,↗ ↖ ↑ ← + LW,62.83203125,-2.204861111111109
independent,simultaneous,onset_directed,cel8_150,↘ ↖ ↑ ←,63.0859375,-1.9509548611111067
independent,simultaneous,onset_directed,cel8_150_lw,↘ ↖ ↑ ← + LW,63.55468749999999,-1.4822048611111083
independent,simultaneous,onset_directed,cel8_151,↗ ↘ ↖ ↑ ←,65.22894965277779,0.19205729166666963
independent,simultaneous,onset_directed,cel8_151_lw,↗ ↘ ↖ ↑ ← + LW,64.32183159722223,-0.7150607638888862
independent,simultaneous,onset_directed,cel8_152,↙ ↑ ←,60.929904513888886,-4.106987847222221
independent,simultaneous,onset_directed,cel8_152_lw,↙ ↑ ← + LW,57.08333333333334,-7.953559027777771
independent,simultaneous,onset_directed,cel8_153,↗ ↙ ↑ ←,65.38736979166666,0.3504774305555569
independent,simultaneous,onset_directed,cel8_153_lw,↗ ↙ ↑ ← + LW,62.83637152777778,-2.200520833333333
independent,simultaneous,onset_directed,cel8_154,↘ ↙ ↑ ←,64.55295138888889,-0.4839409722222243
independent,simultaneous,onset_directed,cel8_154_lw,↘ ↙ ↑ ← + LW,63.43749999999999,-1.5993923611111098
independent,simultaneous,onset_directed,cel8_155,↗ ↘ ↙ ↑ ←,65.98741319444446,0.9505208333333348
independent,simultaneous,onset_directed,cel8_155_lw,↗ ↘ ↙ ↑ ← + LW,64.32400173611111,-0.7128906249999956
independent,simultaneous,onset_directed,cel8_156,↖ ↙ ↑ ←,59.318576388888886,-5.718315972222218
independent,simultaneous,onset_directed,cel8_156_lw,↖ ↙ ↑ ← + LW,57.38715277777777,-7.649739583333331
independent,simultaneous,onset_directed,cel8_157,↗ ↖ ↙ ↑ ←,64.9685329861111,-0.06835937500000167
independent,simultaneous,onset_directed,cel8_157_lw,↗ ↖ ↙ ↑ ← + LW,62.70073784722222,-2.3361545138888857
independent,simultaneous,onset_directed,cel8_158,↘ ↖ ↙ ↑ ←,63.037109375,-1.9997829861111067
independent,simultaneous,onset_directed,cel8_158_lw,↘ ↖ ↙ ↑ ← + LW,63.26280381944444,-1.774088541666663
independent,simultaneous,onset_directed,cel8_159,↗ ↘ ↖ ↙ ↑ ←,65.46875000000001,0.43185763888889395
independent,simultaneous,onset_directed,cel8_159_lw,↗ ↘ ↖ ↙ ↑ ← + LW,64.4845920138889,-0.5523003472222232
independent,simultaneous,onset_directed,cel8_160,↓ ←,55.33094618055555,-9.705946180555555
independent,simultaneous,onset_directed,cel8_160_lw,↓ ← + LW,56.04817708333334,-8.98871527777777
independent,simultaneous,onset_directed,cel8_161,↗ ↓ ←,64.48567708333334,-0.5512152777777751
independent,simultaneous,onset_directed,cel8_161_lw,↗ ↓ ← + LW,62.36870659722222,-2.668185763888889
independent,simultaneous,onset_directed,cel8_162,↘ ↓ ←,62.70073784722222,-2.3361545138888857
independent,simultaneous,onset_directed,cel8_162_lw,↘ ↓ ← + LW,63.12065972222223,-1.9162326388888844
independent,simultaneous,onset_directed,cel8_163,↗ ↘ ↓ ←,65.04231770833333,0.005425347222220989
independent,simultaneous,onset_directed,cel8_163_lw,↗ ↘ ↓ ← + LW,63.99197048611111,-1.0449218750000018
independent,simultaneous,onset_directed,cel8_164,↖ ↓ ←,56.88910590277778,-8.14778645833333
independent,simultaneous,onset_directed,cel8_164_lw,↖ ↓ ← + LW,57.447916666666664,-7.588975694444441
independent,simultaneous,onset_directed,cel8_165,↗ ↖ ↓ ←,64.40646701388889,-0.6304253472222215
independent,simultaneous,onset_directed,cel8_165_lw,↗ ↖ ↓ ← + LW,62.916666666666664,-2.1202256944444415
independent,simultaneous,onset_directed,cel8_166,↘ ↖ ↓ ←,61.9607204861111,-3.0761718750000027
independent,simultaneous,onset_directed,cel8_166_lw,↘ ↖ ↓ ← + LW,63.43207465277777,-1.6048177083333366
independent,simultaneous,onset_directed,cel8_167,↗ ↘ ↖ ↓ ←,64.99348958333334,-0.043402777777776236
independent,simultaneous,onset_directed,cel8_167_lw,↗ ↘ ↖ ↓ ← + LW,64.24479166666667,-0.792100694444442
independent,simultaneous,onset_directed,cel8_168,↙ ↓ ←,57.951388888888886,-7.085503472222221
independent,simultaneous,onset_directed,cel8_168_lw,↙ ↓ ← + LW,56.93901909722222,-8.097873263888891
independent,simultaneous,onset_directed,cel8_169,↗ ↙ ↓ ←,64.91319444444446,-0.12369791666666519
independent,simultaneous,onset_directed,cel8_169_lw,↗ ↙ ↓ ← + LW,62.815755208333336,-2.2211371527777772
independent,simultaneous,onset_directed,cel8_170,↘ ↙ ↓ ←,63.47330729166667,-1.5635850694444424
independent,simultaneous,onset_directed,cel8_170_lw,↘ ↙ ↓ ← + LW,63.21289062500001,-1.8240017361111083
independent,simultaneous,onset_directed,cel8_171,↗ ↘ ↙ ↓ ←,65.43185763888889,0.3949652777777757
independent,simultaneous,onset_directed,cel8_171_lw,↗ ↘ ↙ ↓ ← + LW,64.34244791666669,-0.694444444444442
independent,simultaneous,onset_directed,cel8_172,↖ ↙ ↓ ←,57.38498263888889,-7.651909722222222
independent,simultaneous,onset_directed,cel8_172_lw,↖ ↙ ↓ ← + LW,57.50651041666668,-7.530381944444439
independent,simultaneous,onset_directed,cel8_173,↗ ↖ ↙ ↓ ←,64.49110243055554,-0.5457899305555541
independent,simultaneous,onset_directed,cel8_173_lw,↗ ↖ ↙ ↓ ← + LW,62.79730902777778,-2.239583333333331
independent,simultaneous,onset_directed,cel8_174,↘ ↖ ↙ ↓ ←,62.00846354166666,-3.0284288194444455
independent,simultaneous,onset_directed,cel8_174_lw,↘ ↖ ↙ ↓ ← + LW,63.05338541666667,-1.9835069444444409
independent,simultaneous,onset_directed,cel8_175,↗ ↘ ↖ ↙ ↓ ←,65.10091145833333,0.06401909722222598
independent,simultaneous,onset_directed,cel8_175_lw,↗ ↘ ↖ ↙ ↓ ← + LW,64.39453125000001,-0.642361111111106
independent,simultaneous,onset_directed,cel8_176,↑ ↓ ←,60.59787326388888,-4.439019097222219
independent,simultaneous,onset_directed,cel8_176_lw,↑ ↓ ← + LW,58.63389756944445,-6.402994791666666
independent,simultaneous,onset_directed,cel8_177,↗ ↑ ↓ ←,65.56315104166666,0.5262586805555525
independent,simultaneous,onset_directed,cel8_177_lw,↗ ↑ ↓ ← + LW,63.262803819444436,-1.7740885416666714
independent,simultaneous,onset_directed,cel8_178,↘ ↑ ↓ ←,64.521484375,-0.5154079861111105
independent,simultaneous,onset_directed,cel8_178_lw,↘ ↑ ↓ ← + LW,63.97135416666667,-1.065538194444443
independent,simultaneous,onset_directed,cel8_179,↗ ↘ ↑ ↓ ←,65.91796875,0.8810763888888906
independent,simultaneous,onset_directed,cel8_179_lw,↗ ↘ ↑ ↓ ← + LW,64.57682291666667,-0.4600694444444442
independent,simultaneous,onset_directed,cel8_180,↖ ↑ ↓ ←,59.814453125,-5.222439236111106
independent,simultaneous,onset_directed,cel8_180_lw,↖ ↑ ↓ ← + LW,59.072265625,-5.964626736111109
independent,simultaneous,onset_directed,cel8_181,↗ ↖ ↑ ↓ ←,65.04340277777779,0.006510416666669072
independent,simultaneous,onset_directed,cel8_181_lw,↗ ↖ ↑ ↓ ← + LW,63.52213541666667,-1.5147569444444424
independent,simultaneous,onset_directed,cel8_182,↘ ↖ ↑ ↓ ←,63.42556423611111,-1.611328125
independent,simultaneous,onset_directed,cel8_182_lw,↘ ↖ ↑ ↓ ← + LW,63.987630208333336,-1.0492621527777772
independent,simultaneous,onset_directed,cel8_183,↗ ↘ ↖ ↑ ↓ ←,65.48502604166667,0.4481336805555569
independent,simultaneous,onset_directed,cel8_183_lw,↗ ↘ ↖ ↑ ↓ ← + LW,64.8708767361111,-0.16601562499999611
independent,simultaneous,onset_directed,cel8_184,↙ ↑ ↓ ←,61.904296875,-3.1325954861111116
independent,simultaneous,onset_directed,cel8_184_lw,↙ ↑ ↓ ← + LW,59.05815972222223,-5.978732638888889
independent,simultaneous,onset_directed,cel8_185,↗ ↙ ↑ ↓ ←,65.78559027777777,0.7486979166666657
independent,simultaneous,onset_directed,cel8_185_lw,↗ ↙ ↑ ↓ ← + LW,63.38107638888889,-1.6558159722222188
independent,simultaneous,onset_directed,cel8_186,↘ ↙ ↑ ↓ ←,64.775390625,-0.2615017361111055
independent,simultaneous,onset_directed,cel8_186_lw,↘ ↙ ↑ ↓ ← + LW,63.874782986111114,-1.1621093749999978
independent,simultaneous,onset_directed,cel8_187,↗ ↘ ↙ ↑ ↓ ←,66.11979166666666,1.082899305555557
independent,simultaneous,onset_directed,cel8_187_lw,↗ ↘ ↙ ↑ ↓ ← + LW,64.74066840277779,-0.2962239583333304
independent,simultaneous,onset_directed,cel8_188,↖ ↙ ↑ ↓ ←,60.11935763888889,-4.917534722222216
independent,simultaneous,onset_directed,cel8_188_lw,↖ ↙ ↑ ↓ ← + LW,59.07877604166667,-5.958116319444439
independent,simultaneous,onset_directed,cel8_189,↗ ↖ ↙ ↑ ↓ ←,65.06401909722221,0.02712673611111327
independent,simultaneous,onset_directed,cel8_189_lw,↗ ↖ ↙ ↑ ↓ ← + LW,63.28016493055555,-1.7567274305555576
independent,simultaneous,onset_directed,cel8_190,↘ ↖ ↙ ↑ ↓ ←,63.259548611111114,-1.777343749999996
independent,simultaneous,onset_directed,cel8_190_lw,↘ ↖ ↙ ↑ ↓ ← + LW,63.70659722222223,-1.3302951388888902
independent,simultaneous,onset_directed,cel8_191,↗ ↘ ↖ ↙ ↑ ↓ ←,65.67708333333333,0.6401909722222238
independent,simultaneous,onset_directed,cel8_191_lw,↗ ↘ ↖ ↙ ↑ ↓ ← + LW,64.70377604166666,-0.33311631944444864
independent,simultaneous,onset_directed,cel8_192,→ ←,53.56119791666667,-11.47569444444444
independent,simultaneous,onset_directed,cel8_192_lw,→ ← + LW,53.57530381944444,-11.46158854166667
independent,simultaneous,onset_directed,cel8_193,↗ → ←,62.476128472222214,-2.5607638888888893
independent,simultaneous,onset_directed,cel8_193_lw,↗ → ← + LW,59.90993923611112,-5.126953125
independent,simultaneous,onset_directed,cel8_194,↘ → ←,59.67990451388889,-5.35698784722222
independent,simultaneous,onset_directed,cel8_194_lw,↘ → ← + LW,60.12695312500001,-4.909939236111108
independent,simultaneous,onset_directed,cel8_195,↗ ↘ → ←,63.42339409722222,-1.613498263888888
independent,simultaneous,onset_directed,cel8_195_lw,↗ ↘ → ← + LW,62.01714409722222,-3.0197482638888857
independent,simultaneous,onset_directed,cel8_196,↖ → ←,55.455729166666664,-9.581163194444443
independent,simultaneous,onset_directed,cel8_196_lw,↖ → ← + LW,55.09223090277777,-9.944661458333332
independent,simultaneous,onset_directed,cel8_197,↗ ↖ → ←,63.13042534722222,-1.906467013888888
independent,simultaneous,onset_directed,cel8_197_lw,↗ ↖ → ← + LW,60.51649305555556,-4.520399305555553
independent,simultaneous,onset_directed,cel8_198,↘ ↖ → ←,60.226779513888886,-4.81011284722222
independent,simultaneous,onset_directed,cel8_198_lw,↘ ↖ → ← + LW,61.06336805555554,-3.9735243055555536
independent,simultaneous,onset_directed,cel8_199,↗ ↘ ↖ → ←,63.79991319444444,-1.2369791666666656
independent,simultaneous,onset_directed,cel8_199_lw,↗ ↘ ↖ → ← + LW,62.565104166666664,-2.4717881944444438
independent,simultaneous,onset_directed,cel8_200,↙ → ←,55.73350694444444,-9.303385416666664
independent,simultaneous,onset_directed,cel8_200_lw,↙ → ← + LW,54.96093749999999,-10.07595486111111
independent,simultaneous,onset_directed,cel8_201,↗ ↙ → ←,63.18467881944445,-1.8522135416666612
independent,simultaneous,onset_directed,cel8_201_lw,↗ ↙ → ← + LW,60.93641493055555,-4.100477430555557
independent,simultaneous,onset_directed,cel8_202,↘ ↙ → ←,60.87348090277778,-4.163411458333327
independent,simultaneous,onset_directed,cel8_202_lw,↘ ↙ → ← + LW,61.11002604166668,-3.9268663194444415
independent,simultaneous,onset_directed,cel8_203,↗ ↘ ↙ → ←,63.86284722222222,-1.174045138888885
independent,simultaneous,onset_directed,cel8_203_lw,↗ ↘ ↙ → ← + LW,62.65299479166667,-2.3838975694444375
independent,simultaneous,onset_directed,cel8_204,↖ ↙ → ←,55.99175347222223,-9.045138888888884
independent,simultaneous,onset_directed,cel8_204_lw,↖ ↙ → ← + LW,55.725911458333336,-9.310980902777773
independent,simultaneous,onset_directed,cel8_205,↗ ↖ ↙ → ←,63.33116319444445,-1.705729166666664
independent,simultaneous,onset_directed,cel8_205_lw,↗ ↖ ↙ → ← + LW,60.901692708333336,-4.135199652777774
independent,simultaneous,onset_directed,cel8_206,↘ ↖ ↙ → ←,60.5642361111111,-4.472656249999998
independent,simultaneous,onset_directed,cel8_206_lw,↘ ↖ ↙ → ← + LW,61.17838541666667,-3.8585069444444455
independent,simultaneous,onset_directed,cel8_207,↗ ↘ ↖ ↙ → ←,64.09830729166666,-0.9385850694444448
independent,simultaneous,onset_directed,cel8_207_lw,↗ ↘ ↖ ↙ → ← + LW,62.744140625,-2.2927517361111094
independent,simultaneous,onset_directed,cel8_208,↑ → ←,58.50043402777778,-6.536458333333334
independent,simultaneous,onset_directed,cel8_208_lw,↑ → ← + LW,56.44205729166666,-8.594835069444445
independent,simultaneous,onset_directed,cel8_209,↗ ↑ → ←,63.96592881944445,-1.070963541666667
independent,simultaneous,onset_directed,cel8_209_lw,↗ ↑ → ← + LW,61.21527777777778,-3.8216145833333326
independent,simultaneous,onset_directed,cel8_210,↘ ↑ → ←,62.43272569444444,-2.6041666666666656
independent,simultaneous,onset_directed,cel8_210_lw,↘ ↑ → ← + LW,61.510416666666664,-3.526475694444442
independent,simultaneous,onset_directed,cel8_211,↗ ↘ ↑ → ←,64.73198784722223,-0.3049045138888845
independent,simultaneous,onset_directed,cel8_211_lw,↗ ↘ ↑ → ← + LW,62.956814236111114,-2.0800781249999982
independent,simultaneous,onset_directed,cel8_212,↖ ↑ → ←,58.080512152777786,-6.956380208333335
independent,simultaneous,onset_directed,cel8_212_lw,↖ ↑ → ← + LW,56.63519965277777,-8.40169270833333
independent,simultaneous,onset_directed,cel8_213,↗ ↖ ↑ → ←,63.94639756944444,-1.0904947916666656
independent,simultaneous,onset_directed,cel8_213_lw,↗ ↖ ↑ → ← + LW,61.44965277777777,-3.587239583333332
independent,simultaneous,onset_directed,cel8_214,↘ ↖ ↑ → ←,61.86414930555555,-3.1727430555555545
independent,simultaneous,onset_directed,cel8_214_lw,↘ ↖ ↑ → ← + LW,61.783854166666664,-3.2530381944444438
independent,simultaneous,onset_directed,cel8_215,↗ ↘ ↖ ↑ → ←,64.57790798611111,-0.4589843749999961
independent,simultaneous,onset_directed,cel8_215_lw,↗ ↘ ↖ ↑ → ← + LW,63.15104166666667,-1.8858506944444409
independent,simultaneous,onset_directed,cel8_216,↙ ↑ → ←,59.82530381944444,-5.211588541666664
independent,simultaneous,onset_directed,cel8_216_lw,↙ ↑ → ← + LW,57.02039930555556,-8.016493055555554
independent,simultaneous,onset_directed,cel8_217,↗ ↙ ↑ → ←,64.45855034722221,-0.5783420138888856
independent,simultaneous,onset_directed,cel8_217_lw,↗ ↙ ↑ → ← + LW,61.71223958333334,-3.324652777777776
independent,simultaneous,onset_directed,cel8_218,↘ ↙ ↑ → ←,62.779947916666664,-2.256944444444442
independent,simultaneous,onset_directed,cel8_218_lw,↘ ↙ ↑ → ← + LW,61.80772569444445,-3.2291666666666634
independent,simultaneous,onset_directed,cel8_219,↗ ↘ ↙ ↑ → ←,64.98589409722223,-0.050998263888885065
independent,simultaneous,onset_directed,cel8_219_lw,↗ ↘ ↙ ↑ → ← + LW,63.04904513888889,-1.9878472222222192
independent,simultaneous,onset_directed,cel8_220,↖ ↙ ↑ → ←,58.59700520833333,-6.439887152777779
independent,simultaneous,onset_directed,cel8_220_lw,↖ ↙ ↑ → ← + LW,57.302517361111114,-7.734374999999993
independent,simultaneous,onset_directed,cel8_221,↗ ↖ ↙ ↑ → ←,64.14930555555554,-0.8875868055555569
independent,simultaneous,onset_directed,cel8_221_lw,↗ ↖ ↙ ↑ → ← + LW,61.687282986111114,-3.349609375000001
independent,simultaneous,onset_directed,cel8_222,↘ ↖ ↙ ↑ → ←,61.96072048611111,-3.076171875
independent,simultaneous,onset_directed,cel8_222_lw,↘ ↖ ↙ ↑ → ← + LW,61.856553819444436,-3.1803385416666634
independent,simultaneous,onset_directed,cel8_223,↗ ↘ ↖ ↙ ↑ → ←,64.85460069444444,-0.18229166666666463
independent,simultaneous,onset_directed,cel8_223_lw,↗ ↘ ↖ ↙ ↑ → ← + LW,63.19227430555555,-1.8446180555555554
independent,simultaneous,onset_directed,cel8_224,↓ → ←,55.869140625,-9.16775173611111
independent,simultaneous,onset_directed,cel8_224_lw,↓ → ← + LW,56.17621527777777,-8.860677083333332
independent,simultaneous,onset_directed,cel8_225,↗ ↓ → ←,63.503689236111114,-1.533203124999996
independent,simultaneous,onset_directed,cel8_225_lw,↗ ↓ → ← + LW,61.145833333333336,-3.891059027777777
independent,simultaneous,onset_directed,cel8_226,↘ ↓ → ←,60.71397569444446,-4.3229166666666625
independent,simultaneous,onset_directed,cel8_226_lw,↘ ↓ → ← + LW,61.402994791666664,-3.633897569444444
independent,simultaneous,onset_directed,cel8_227,↗ ↘ ↓ → ←,64.15581597222221,-0.8810763888888906
independent,simultaneous,onset_directed,cel8_227_lw,↗ ↘ ↓ → ← + LW,62.77343749999999,-2.263454861111111
independent,simultaneous,onset_directed,cel8_228,↖ ↓ → ←,56.745876736111114,-8.291015624999995
independent,simultaneous,onset_directed,cel8_228_lw,↖ ↓ → ← + LW,56.68294270833333,-8.353949652777775
independent,simultaneous,onset_directed,cel8_229,↗ ↖ ↓ → ←,63.53732638888889,-1.499565972222222
independent,simultaneous,onset_directed,cel8_229_lw,↗ ↖ ↓ → ← + LW,61.29123263888889,-3.745659722222219
independent,simultaneous,onset_directed,cel8_230,↘ ↖ ↓ → ←,60.67491319444444,-4.361979166666666
independent,simultaneous,onset_directed,cel8_230_lw,↘ ↖ ↓ → ← + LW,61.65147569444444,-3.385416666666663
independent,simultaneous,onset_directed,cel8_231,↗ ↘ ↖ ↓ → ←,64.19487847222223,-0.8420138888888873
independent,simultaneous,onset_directed,cel8_231_lw,↗ ↘ ↖ ↓ → ← + LW,63.21397569444444,-1.8229166666666603
independent,simultaneous,onset_directed,cel8_232,↙ ↓ → ←,57.66276041666667,-7.374131944444439
independent,simultaneous,onset_directed,cel8_232_lw,↙ ↓ → ← + LW,56.73828125,-8.298611111111109
independent,simultaneous,onset_directed,cel8_233,↗ ↙ ↓ → ←,63.83246527777777,-1.2044270833333286
independent,simultaneous,onset_directed,cel8_233_lw,↗ ↙ ↓ → ← + LW,61.62977430555555,-3.4071180555555496
independent,simultaneous,onset_directed,cel8_234,↘ ↙ ↓ → ←,61.447482638888886,-3.5894097222222228
independent,simultaneous,onset_directed,cel8_234_lw,↘ ↙ ↓ → ← + LW,61.875,-3.161892361111107
independent,simultaneous,onset_directed,cel8_235,↗ ↘ ↙ ↓ → ←,64.44118923611111,-0.5957031249999967
independent,simultaneous,onset_directed,cel8_235_lw,↗ ↘ ↙ ↓ → ← + LW,63.14670138888889,-1.8901909722222192
independent,simultaneous,onset_directed,cel8_236,↖ ↙ ↓ → ←,57.07573784722222,-7.961154513888891
independent,simultaneous,onset_directed,cel8_236_lw,↖ ↙ ↓ → ← + LW,57.20811631944444,-7.8287760416666625
independent,simultaneous,onset_directed,cel8_237,↗ ↖ ↙ ↓ → ←,63.71636284722222,-1.320529513888888
independent,simultaneous,onset_directed,cel8_237_lw,↗ ↖ ↙ ↓ → ← + LW,61.60915798611112,-3.427734374999994
independent,simultaneous,onset_directed,cel8_238,↘ ↖ ↙ ↓ → ←,60.968967013888886,-4.0679253472222205
independent,simultaneous,onset_directed,cel8_238_lw,↘ ↖ ↙ ↓ → ← + LW,61.84678819444444,-3.190104166666663
independent,simultaneous,onset_directed,cel8_239,↗ ↘ ↖ ↙ ↓ → ←,64.43250868055554,-0.6043836805555536
independent,simultaneous,onset_directed,cel8_239_lw,↗ ↘ ↖ ↙ ↓ → ← + LW,63.22157118055556,-1.8153211805555514
independent,simultaneous,onset_directed,cel8_240,↑ ↓ → ←,59.39453125000001,-5.642361111111113
independent,simultaneous,onset_directed,cel8_240_lw,↑ ↓ → ← + LW,57.732204861111114,-7.304687499999998
independent,simultaneous,onset_directed,cel8_241,↗ ↑ ↓ → ←,64.44552951388889,-0.5913628472222182
independent,simultaneous,onset_directed,cel8_241_lw,↗ ↑ ↓ → ← + LW,61.91840277777778,-3.118489583333331
independent,simultaneous,onset_directed,cel8_242,↘ ↑ ↓ → ←,62.82552083333333,-2.211371527777775
independent,simultaneous,onset_directed,cel8_242_lw,↘ ↑ ↓ → ← + LW,62.18858506944444,-2.848307291666663
independent,simultaneous,onset_directed,cel8_243,↗ ↘ ↑ ↓ → ←,65.17903645833333,0.14214409722222154
independent,simultaneous,onset_directed,cel8_243_lw,↗ ↘ ↑ ↓ → ← + LW,63.508029513888886,-1.5288628472222205
independent,simultaneous,onset_directed,cel8_244,↖ ↑ ↓ → ←,58.81944444444444,-6.2174479166666625
independent,simultaneous,onset_directed,cel8_244_lw,↖ ↑ ↓ → ← + LW,58.034939236111114,-7.001953124999993
independent,simultaneous,onset_directed,cel8_245,↗ ↖ ↑ ↓ → ←,64.31423611111111,-0.7226562500000006
independent,simultaneous,onset_directed,cel8_245_lw,↗ ↖ ↑ ↓ → ← + LW,62.03993055555554,-2.9969618055555562
independent,simultaneous,onset_directed,cel8_246,↘ ↖ ↑ ↓ → ←,62.28624131944444,-2.7506510416666656
independent,simultaneous,onset_directed,cel8_246_lw,↘ ↖ ↑ ↓ → ← + LW,62.40125868055556,-2.635633680555552
independent,simultaneous,onset_directed,cel8_247,↗ ↘ ↖ ↑ ↓ → ←,64.74283854166667,-0.29405381944444253
independent,simultaneous,onset_directed,cel8_247_lw,↗ ↘ ↖ ↑ ↓ → ← + LW,63.74457465277777,-1.2923177083333348
independent,simultaneous,onset_directed,cel8_248,↙ ↑ ↓ → ←,60.555555555555564,-4.48133680555555
independent,simultaneous,onset_directed,cel8_248_lw,↙ ↑ ↓ → ← + LW,58.29752604166667,-6.739366319444443
independent,simultaneous,onset_directed,cel8_249,↗ ↙ ↑ ↓ → ←,64.72113715277779,-0.3157552083333348
independent,simultaneous,onset_directed,cel8_249_lw,↗ ↙ ↑ ↓ → ← + LW,62.25911458333334,-2.7777777777777732
independent,simultaneous,onset_directed,cel8_250,↘ ↙ ↑ ↓ → ←,63.343098958333336,-1.6937934027777712
independent,simultaneous,onset_directed,cel8_250_lw,↘ ↙ ↑ ↓ → ← + LW,62.44140625,-2.5954861111111143
independent,simultaneous,onset_directed,cel8_251,↗ ↘ ↙ ↑ ↓ → ←,65.2853732638889,0.24848090277777846
independent,simultaneous,onset_directed,cel8_251_lw,↗ ↘ ↙ ↑ ↓ → ← + LW,63.560112847222214,-1.4767795138888873
independent,simultaneous,onset_directed,cel8_252,↖ ↙ ↑ ↓ → ←,59.0234375,-6.013454861111109
independent,simultaneous,onset_directed,cel8_252_lw,↖ ↙ ↑ ↓ → ← + LW,58.463541666666664,-6.573350694444441
